2.513, 2.73885, 1.94226, 2.09887, 2.04777, 2.46118, 1.79887, 1.66528, 1.58956, 1.51065, 1.43845, 1.36947, 1.32705, 1.30313, 1.30223, 1.34261, 1.3817, 1.6511, 0.952765, 0.528907
0.528907, -0.00571688, -0.741807, -0.715734, -0.968227, -1.01664, -1.28081, -1.27345, -1.30039, -1.27519, -1.21159, -1.09738, -0.948007, -0.745743, -0.496037, -0.173556, 0.171655, 0.810766, 0.818676, 2.513
-2.30793, -3.03232, -2.20803, -2.71486, -2.95903, -2.30485, -3.05143, -2.9828, -3.00418, -2.98499, -2.94539, -2.87391, -2.8063, -2.71645, -2.60303, -2.46525, -2.21589, -2.09552, -0.407403, -0.692856
-0.692856, -0.580834, 0.33455, -0.16001, 0.286871, -0.215781, 0.163098, 0.00513937, 0.0959164, 0.168708, 0.262333, 0.341052, 0.469211, 0.589636, 0.732443, 0.858898, 1.12575, 1.04573, 2.24655, -2.30793
